# Time-averaged data for fix 3
# TimeStep v_lat_tension
101262 -0.620328
101263 0.97717
101264 0.57792
101265 -1.13386
101266 -2.58926
101267 -2.33139
101268 -2.38472
101269 -1.69315
101270 -1.18795
101271 -0.804895
101272 1.28218
101273 0.345725
101274 -1.90304
101275 -1.51544
101276 -2.25081
101277 2.36238
101278 -0.608869
101279 -1.12266
101280 -0.576666
101281 1.13592
101282 1.56709
101283 -0.606029
101284 0.721074
101285 1.92386
101286 4.0774
101287 5.13668
101288 1.67301
101289 2.14735
101290 4.0273
101291 1.93729
101292 3.59536
101293 0.503034
101294 2.82246
101295 2.45611
101296 1.35546
101297 2.99736
101298 0.205568
101299 -1.04584
101300 2.66048
101301 1.64593
101302 -1.53887
101303 -0.816122
101304 -1.33419
101305 -2.9137
101306 -2.169
101307 -2.47299
101308 -1.25057
101309 -3.31867
101310 -3.46449
101311 -2.20485
101312 -4.86548
101313 -3.02655
101314 -2.21522
101315 -0.387205
101316 -2.51419
101317 -2.28639
101318 -0.770966
101319 -1.79363
101320 -1.97953
101321 -0.486044
101322 -1.83301
101323 1.93879
101324 1.96036
101325 -0.233276
101326 1.07177
101327 1.13054
101328 4.05473
101329 0.083221
101330 0.563279
101331 0.42988
101332 -0.50273
101333 -1.36393
101334 -0.366919
101335 -2.26075
101336 -2.02609
101337 -1.75522
101338 -1.88785
101339 -2.24322
101340 -3.76513
101341 -1.02962
101342 -0.518942
101343 -0.0998862
101344 2.82575
101345 1.50752
101346 1.31761
101347 2.75378
101348 5.45403
101349 2.59579
101350 1.74181
101351 1.03424
101352 0.0409762
101353 3.62252
101354 2.412
101355 0.669567
101356 0.242358
101357 0.180792
101358 0.231534
101359 1.21634
101360 0.406044
101361 0.510204
101362 -0.544856
101363 0.410764
101364 -0.114382
101365 -3.18648
101366 -4.33292
101367 -3.23378
101368 0.963703
101369 -0.58087
101370 -1.26776
101371 2.76264
101372 -0.769004
101373 0.436852
101374 -0.64874
101375 -3.06654
101376 -2.12862
101377 -2.29222
101378 -5.25596
101379 -4.59782
101380 -2.08898
101381 -1.99097
101382 -1.74702
101383 -1.53547
101384 -2.19329
101385 -3.33299
101386 -1.8288
101387 -1.56765
101388 -1.9172
101389 0.22812
101390 0.928765
101391 -0.00853852
101392 4.14499
101393 2.95676
101394 2.18323
101395 1.63863
101396 0.491689
101397 0.269936
101398 1.73439
101399 0.142466
101400 -1.61094
101401 -1.3767
101402 -0.174217
101403 0.379862
101404 -0.60928
101405 -2.68343
101406 -2.52096
101407 -3.45516
101408 -0.76439
101409 -3.46571
