# Time-averaged data for fix 3
# TimeStep v_lat_tension
101354 0.107622
101355 -0.794194
101356 -0.450635
101357 -0.895287
101358 -0.0925697
101359 -0.675564
101360 -0.342998
101361 -0.0441023
101362 -0.422706
101363 -0.443839
101364 0.316819
101365 -0.124834
101366 -0.445124
101367 1.08301
101368 -0.237674
101369 0.214987
101370 -0.0438939
101371 -0.57322
101372 -0.916492
101373 -0.4788
101374 -0.627771
101375 0.118188
101376 0.0282671
101377 0.407898
101378 -0.227201
101379 -0.00647571
101380 0.5197
101381 0.984605
101382 0.392947
101383 1.14456
101384 1.22021
101385 0.698803
101386 0.361125
101387 0.126298
101388 -0.12568
101389 0.897091
101390 0.208215
101391 0.0726428
101392 0.435064
101393 -0.353921
101394 0.981579
101395 0.071931
101396 0.505943
101397 -0.435271
101398 0.0968148
101399 0.553367
101400 -0.76692
101401 -0.521363
101402 -0.408229
101403 -0.407781
101404 -0.998939
101405 -1.05575
101406 -1.47806
101407 -0.641539
101408 -0.352332
101409 -0.915672
101410 -0.275704
101411 -0.0381381
101412 -0.29434
101413 -0.452588
101414 -0.314478
101415 -0.0641765
101416 -0.309342
101417 -0.156757
101418 0.159859
101419 -0.903955
101420 0.0992768
101421 0.428118
101422 -0.165964
101423 -0.504259
101424 -0.629979
101425 -0.489933
101426 -0.585563
101427 -0.21623
101428 0.428117
101429 -0.302993
101430 -0.237307
101431 -0.641531
101432 0.00979607
101433 0.104116
101434 -0.652846
101435 -1.33733
101436 -1.71275
101437 -0.973569
101438 -1.09411
101439 -1.06597
101440 -0.677537
101441 -0.394267
101442 0.168371
101443 1.01287
101444 1.00509
101445 1.00646
101446 0.731085
101447 1.21975
101448 0.386678
101449 -0.00219498
101450 -0.41171
101451 -0.391965
101452 0.104404
101453 -0.519346
101454 -0.908388
101455 -0.866525
101456 -0.577749
101457 -0.585883
101458 -0.197039
101459 -0.398875
101460 -0.118811
101461 -0.185204
101462 -0.540516
101463 -1.07991
101464 -0.321529
101465 -1.13654
101466 -0.240546
101467 -0.0257327
101468 0.35362
101469 -0.425082
101470 -0.407936
101471 0.0219461
101472 -0.770559
101473 -1.13476
101474 -0.903197
101475 -0.740748
101476 -1.28234
101477 -1.10026
101478 -0.791803
101479 -0.204604
101480 -0.277025
101481 -0.314267
101482 0.0959672
101483 0.259716
101484 1.18366
101485 0.0354848
101486 0.392718
101487 2.04932
101488 0.907541
101489 0.442628
101490 0.364634
101491 0.404481
101492 1.20446
101493 1.52922
101494 1.27656
101495 0.695661
101496 0.556187
101497 0.511505
101498 0.685327
101499 0.468127
101500 0.469425
101501 0.291446
101502 0.45421
101503 0.281282
101504 0.218818
101505 0.0931815
101506 0.184629
101507 -0.862703
101508 -0.374392
101509 -0.405557
101510 0.301947
101511 -0.298313
101512 0.12621
101513 0.967206
101514 0.85923
101515 -0.308672
101516 0.497814
101517 -0.784482
101518 -0.457941
101519 0.0285816
101520 0.434448
101521 0.097216
101522 0.785654
101523 0.0632428
101524 -0.463444
101525 -0.063503
101526 -0.090773
101527 -0.0355775
101528 0.632339
101529 0.609339
101530 0.309789
101531 0.733805
101532 0.690336
101533 0.384401
101534 0.0252566
101535 -0.357079
101536 -0.499041
101537 -0.450059
101538 0.290128
101539 -0.424499
101540 -0.400801
101541 0.129048
101542 -0.930408
101543 -0.727496
101544 -0.268558
101545 0.760807
101546 0.139655
101547 1.19971
101548 0.969443
101549 1.72125
101550 0.775871
101551 1.44282
101552 0.910297
101553 0.518646
101554 -0.107185
101555 0.32373
101556 0.310846
101557 -1.12832
101558 0.180487
